"Word","fit1.coef1","fit1.coef1.p","fit1.coef2","fit1.coef2.p","fit1.aic","fit1.bic","fit1.loglik","fit2.coef1","fit2.coef1.p","fit2.coef2","fit2.coef2.p","fit2.coef3","fit2.coef3.p","fit2.aic","fit2.bic","fit2.loglik","Inquirer","SentiWordNetPositive","SentiWordNetNegative","SentiWordNetPolarity","MicroWNOpPositive","MicroWNOpNegative","MicroWNOpPolarity","MqapPolarity","MqapStrength","Predicted","Model","RawScore","NormedScore"
"labored/a",-14.9990109670554,2.03247069281376e-128,-1.83365508846499,0.0000000000000000000000000000000000000000147714098327993,-77.187115616247,170.468610356835,-77.187115616247,-14.5233451583536,1.1386013599043e-119,-1.97951298504471,0.00000000000000214085544786003,-4.77051303881983,0.00000000000000000000905902292481625,-28.0997624605576,78.7316556951926,-28.0997624605576,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-1.97951298504471,-1.20492713907887
"laborious/a",-14.3780423235003,2.42846842215236e-163,-0.768495920882687,0.149713257396815,-37.6473265447845,91.38903221391,-37.6473265447845,-14.0971197567441,5.10527659875099e-129,-0.561656591091116,0.47589214934306,-3.14009031280523,0.00000000389760383187605,-19.5813822795919,61.6948953332612,-19.5813822795919,NA,0.125,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.561656591091116,0
"lackluster/a",-12.4686078103061,1.80978722944852e-61,-2.17567972546588,0.00000000798971439828215,-303.782181122958,623.658741370257,-303.782181122958,-12.0365952115914,2.93653554671717e-61,-2.47065936652245,0.00000000442530399563518,-4.33150919304524,1.05407508933934e-100,-50.6559182901862,123.84396735445,-50.6559182901862,NA,0.25,0.25,"neutral",NA,NA,NA,"negative",2,"negative","Quadratic",-2.47065936652245,-1.49117778400727
"laconic/a",-15.3094158372664,6.4184962749742e-95,-0.515344400078926,0.268569734171566,-68.3468032955312,152.787985715403,-68.3468032955312,-14.920914210771,1.20110352612829e-94,-0.0557534641845689,0.929588537214975,-4.33364659780793,0.00000000000000000461002587585882,-23.9586827922234,70.4494963585242,-23.9586827922234,NA,0.125,0,"positive",NA,NA,NA,"negative",2,"neutral","None",-0.0557534641845689,0
"laden/a",-13.1837492231792,0,-0.289928655817945,0.00146492781902534,-23.8774936114964,63.8493663473338,-23.8774936114964,-13.2627128471962,9.90498226406188e-216,-0.334327538757152,0.0000624169331045664,0.34582156802952,0.762431784201595,-22.7276134608363,67.9873576957501,-22.7276134608363,NA,0,0.375,"negative",NA,NA,NA,NA,NA,"negative","Linear",-0.289928655817945,-0.139796565878283
"laid up/a",-15.5051421658507,0,0.296220343053824,0.429303669622701,-11.9363055636657,39.9669902516724,-11.9363055636657,-15.4732913601185,0,0.341315414614272,0.389659678273401,-0.313518852164482,0.743407671650798,-11.88328866578,46.2987081056375,-11.88328866578,NA,0,0.875,"negative",NA,NA,NA,NA,NA,"neutral","None",0.341315414614272,0
"laid-back/a",-14.1316192683479,7.67225822694662e-107,0.180018718498115,0.548171891781771,-77.4218072338642,170.937993592069,-77.4218072338642,-13.9472963944029,1.00275730637737e-104,1.02336946239897,0.0000635585372227562,-3.18493793763676,0.0598591103800469,-29.2520719327026,81.0362746394827,-29.2520719327026,NA,0.125,0.5,"negative",NA,NA,NA,NA,NA,"neutral","None",1.02336946239897,0
"lame/a",-11.1944914008785,4.10415494519784e-76,-2.63640766719676,1.67615009218233e-111,-402.311612997479,820.717605119299,-402.311612997479,-11.0888241546203,2.76329278061254e-66,-2.74563266966146,0.0000000000000000000000000000000000000000000000000000141141850493262,-1.25977234067762,0.204174068323618,-253.445902234385,529.423935242848,-253.445902234385,"Negativ",0.125,0.375,"negative",NA,NA,NA,"negative",1,"negative","Linear",-2.63640766719676,-1.85406767739631
"lamely/r",-15.771028959042,1.15795527834881e-162,-2.90798742418519,0.000000000000000000000000000487192751775271,-32.5990141929953,81.2924075103316,-32.5990141929953,-15.3376029662154,5.7313402908186e-149,-3.70913459033311,0.000000000000000000000000096645567499527,-4.91860488992193,0.0000000292132708580787,-14.9413457901402,52.4148223543577,-14.9413457901402,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Quadratic",-3.70913459033311,-2.21298770649309
"lamentable/a",-15.4259883654995,1.93135026089385e-183,-1.59941501918706,0.000000000000000000000270417516078762,-18.3380206263238,52.7704203769887,-18.3380206263238,-15.3206149719829,9.44583448138868e-179,-1.61090568689103,0.0000000000000000000452199143491456,-0.87974748851944,0.142986189894789,-17.2654853253316,57.0631014247407,-17.2654853253316,"Negativ",0,1,"negative",NA,NA,NA,"negative",2,"negative","Linear",-1.59941501918706,-1.0964702172362
"languid/a",-15.1608638249494,5.32911736061188e-112,-0.295452652110762,0.097109280873686,-37.4080140226471,90.9104071696352,-37.4080140226471,-14.8605562693098,5.81849193466409e-105,0.137265361651295,0.4546408036416,-3.10428873806665,0.00000000300646285099728,-18.3728157297401,59.2777622335576,-18.3728157297401,NA,0.5,0.125,"positive",NA,NA,NA,"negative",2,"neutral","None",0.137265361651295,0
"large-scale/a",-14.8972451562864,1.28922725827885e-235,0.00804927387848264,0.96059100673368,-41.0313366629839,98.1570524503087,-41.0313366629839,-14.5908568708932,3.82030123839661e-211,0.591150186594516,0.00475831099581923,-3.48301108171075,0.00000000585466006678003,-22.360240729492,67.2526122330613,-22.360240729492,"neutral",0,0,"neutral",NA,NA,NA,"neutral",1,"positive","Quadratic",0.591150186594516,0.293310491342829
"large/a",-9.03430191341471,2.84470646486199e-65,0.113213985807504,0.706424549969275,-573.436117696436,1162.96661451721,-573.436117696436,-8.89749960925728,3.95262744627701e-64,0.399659188144649,0.239908161705707,-1.56610003497079,0.000000076091159509559,-178.895058720613,380.322248215304,-178.895058720613,"neutral",0.125,0,"positive",NA,NA,NA,"positive",1,"neutral","None",0.399659188144649,0
"largely/r",-11.2713447343866,0,-0.600976014601776,0.0800702399873524,-605.777163698954,1227.64870652225,-605.777163698954,-11.0138051436892,7.4159626170364e-298,-0.359881144346841,0.292707698043403,-2.62403395726807,0.0000124059696727654,-41.3497135195839,105.231557813245,-41.3497135195839,NA,0,0,"neutral",NA,NA,NA,"neutral",1,"neutral","None",-0.359881144346841,0
"larger/a",-10.5054581258189,3.01990495842081e-123,0.308285377614268,0.206028490501413,-192.386709391403,400.867797907148,-192.386709391403,-10.3369074539186,7.39975879978354e-125,0.700165125190515,0.000466682368478554,-2.00689985848964,0.00000196559070341136,-59.1651458042242,140.862422382526,-59.1651458042242,NA,0.125,0,"positive",NA,NA,NA,NA,NA,"positive","Quadratic",0.700165125190515,0.356846735641411
"last but not least/r",-13.5393761717418,4.5392105233408e-231,0.681275042836477,0.0000000000000000238767362553433,-40.1397190765634,96.3738172774678,-40.1397190765634,-13.7015787291933,1.9178296316676e-235,0.411359343253808,0.000000818564427627758,1.55464057175481,0.000000000984378870151147,-21.8718510623242,66.2758328987258,-21.8718510623242,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Quadratic",0.411359343253808,0.188524531801294
"last-minute/a",-14.0446582921087,0,0.0647345870750021,0.907391672847535,-35.0271392284418,86.1486575812247,-35.0271392284418,-13.8236741423145,0,0.689176938242028,0.37617434926493,-2.96266198839739,0.000000157713041271577,-20.8343153904079,64.2007615548932,-20.8343153904079,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.689176938242028,0
"last/a",-7.97187134576096,0,0.0385124671292453,0.760294175484678,-502.42841196985,1020.95120306404,-502.42841196985,-8.00315278585485,1.71915347595702e-227,-0.0247873434007368,0.8279269734985,0.294301869199156,0.659184547962154,-161.042595237605,344.617321249287,-161.042595237605,"neutral",0,0.25,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.0247873434007368,0
"last/r",-14.3167557503317,0,-0.172310538757675,0.35878889242785,-10.3693664454011,36.8331120151432,-10.3693664454011,-14.3349086596373,0,-0.184715538484224,0.337687369664969,0.158972272241506,0.80113116904106,-10.3424705025297,43.2170717791368,-10.3424705025297,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",-0.184715538484224,0
"lasting/a",-12.3331192780374,0,0.737765283253906,0.00930636755224092,-47.8862348537219,111.866848831785,-47.8862348537219,-12.35957122245,0,0.72140186978237,0.000292688855638422,0.0530513731235851,0.957928380911962,-38.4000576995122,99.3322461731018,-38.4000576995122,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Linear",0.737765283253906,0.611007520878848
"lastly/r",-12.8598581040942,6.05320386483035e-126,-0.670267622512289,0.00185150354457446,-37.6320769612085,91.358533046758,-37.6320769612085,-12.7196415350931,6.93361697581318e-129,-0.445486850218256,0.0170129335622914,-1.41608796231662,0.190749715221093,-26.6888212108498,75.9097731957769,-26.6888212108498,NA,0,0,"neutral",NA,NA,NA,"neutral",2,"negative","Linear",-0.670267622512289,-0.417661443436087
"late/a",-9.47579116120672,2.40303327108867e-212,0.158565264207393,0.203268331771689,-269.913781465336,555.921942055013,-269.913781465336,-9.39944436257343,3.17976285616103e-218,0.296553871474098,0.00472893135129657,-0.826460583539992,0.0198142942398642,-76.0915558512849,174.715242476647,-76.0915558512849,"neutral",0.125,0.25,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",0.296553871474098,0.121613440571479
"late/r",-10.3358938072618,6.03946377320077e-161,-0.0363970433032749,0.705738722426504,-84.4546396141615,185.003658352664,-84.4546396141615,-10.2452420453766,6.34351959649822e-164,0.0822732616395362,0.33620419567895,-0.876674338167258,0.00000000000000000431770193150415,-46.4733354184107,115.478801610899,-46.4733354184107,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.0822732616395362,0
"lately/r",-12.0826625842446,6.32685146626704e-151,0.290634899333228,0.00100834054186287,-53.6904623352052,123.475303794751,-53.6904623352052,-11.9773361712531,2.4952022653493e-124,0.550382910458948,0.00598692388864502,-1.27412950497146,0.0106968189132183,-35.5883837217939,93.7088982176652,-35.5883837217939,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Quadratic",0.550382910458948,0.26955044845975
"later on/r",-11.8189174948979,0,0.196543056570502,0.0000946915953845937,-86.2430266313674,188.580432387076,-86.2430266313674,-11.7217055481028,4.28283774128063e-247,0.333214314387363,0.00000000221062118220231,-1.00208830691647,0.063400794075309,-27.237391950802,77.0069146756814,-27.237391950802,NA,0,0,"neutral",NA,NA,NA,NA,NA,"positive","Linear",0.196543056570502,0.215605889917897
"later/a",-10.9935069352022,2.17735848084949e-293,-0.0301681855941588,0.880660950764092,-542.969688500775,1102.03375612589,-542.969688500775,-10.8120434990137,9.55948506180893e-221,0.287643434969401,0.173847947332729,-2.02884502599919,0.000624585701599174,-46.6621241504993,115.856379075076,-46.6621241504993,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.287643434969401,0
"later/r",-8.90071460821125,1.7100291448581e-304,-0.509475343032227,0.114787930797181,-421.948468751435,859.99131662721,-421.948468751435,-8.90040865034641,2.27367228636802e-205,-0.472248231443085,0.179813656707454,-0.130800817282406,0.83343945697909,-70.5825148615928,163.697160497263,-70.5825148615928,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",-0.472248231443085,0
"latest/a",-11.1508116803592,1.1076657740361e-266,0.226958314455224,0.148498059133683,-212.470421876359,441.03522287706,-212.470421876359,-11.1936947964942,3.53493226049531e-225,0.179224846990339,0.0000562206930060872,0.191608750446071,0.833555918707239,-39.1149953854211,100.76212154492,-39.1149953854211,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.179224846990339,0
"latin-american/a",-17.5146828427042,2.84365004214387e-85,0.775785658020798,0.43960986759312,-12.7495223330749,41.5934237904909,-12.7495223330749,-17.5718802481498,3.1998154502086e-76,0.675983963436224,0.52036419068787,0.577480986276934,0.84729899820697,-12.7278876421701,47.9879060584176,-12.7278876421701,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.675983963436224,0
"latin/a",-14.0760513302489,0.0000000000000000000000000000000000000000000000000000308974291641304,0.32092899813101,0.183835423182234,-31.0884229609297,78.2712250462004,-31.0884229609297,-14.1858538848286,0.00000000000000000000000000000000000000294093849096644,0.467606941227056,0.231787704769655,0.313357637918573,0.856758645505849,-28.9809199390283,80.493970652134,-28.9809199390283,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.467606941227056,0
"latter/a",-11.3827131340539,5.35238492723922e-233,-0.389053464820003,0.114123356064819,-359.456918468219,735.008216060779,-359.456918468219,-11.2122008109895,6.03686579404527e-177,-0.210758526059174,0.365388980346601,-1.81140485682334,0.0394374640485329,-41.7788537718085,106.089838317694,-41.7788537718085,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",-0.210758526059174,0
"laudable/a",-14.574677674468,0,-0.794829072628888,0.00019370309476183,-41.8443146616607,99.7830084476623,-41.8443146616607,-14.2485175726441,0,-0.553480265016386,0.0142941152097306,-3.15577792634351,0.00000000403843664340324,-23.2214577141858,68.975046202449,-23.2214577141858,"Positiv",0.625,0,"positive",NA,NA,NA,"positive",2,"negative","Quadratic",-0.553480265016386,-0.373804685180467
"laughable/a",-12.2982244679068,1.50120201699194e-86,-3.28395575542532,1.2681062901008e-86,-177.231864233926,370.558107592193,-177.231864233926,-12.1527195371706,2.32691076752323e-84,-3.51495025757282,1.42376787588622e-92,-1.43976019166187,0.0000000000000000000000000000000000000000002190514072486,-79.3362767115711,181.20468419722,-79.3362767115711,NA,0.625,0,"positive",NA,NA,NA,"negative",2,"negative","Quadratic",-3.51495025757282,-2.09981291261518
"laughably/r",-13.5230091210098,3.30640065371608e-166,-2.83401617845503,0,-71.4975567842047,159.08949269275,-71.4975567842047,-13.3218106241116,8.6347874092753e-163,-3.06878802953394,0,-1.8959813542808,0.00000000000000112525533521565,-38.2036081503645,98.9393470748064,-38.2036081503645,NA,0.125,0,"positive",NA,NA,NA,"negative",2,"negative","Quadratic",-3.06878802953394,-1.83977999710319
"laughing/a",-14.938313669241,1.27786400849936e-125,-0.579434202712518,0.284235815154539,-24.8078309369704,65.7100409982818,-24.8078309369704,-14.6011594499948,0,0.096487509709455,0.790930134806561,-6.34382373901525,0.289481473664903,-21.2310716251558,64.9942740243891,-21.2310716251558,NA,0.5,0.5,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.096487509709455,0
"laughingly/r",-15.9523161013937,6.64354779598271e-203,-1.52736756010088,0.000000000843833678227934,-14.075029339374,44.244437803089,-14.075029339374,-15.8747154168141,3.27092192850962e-193,-1.53002970529215,0.00000000518345004541467,-0.655728400789702,0.463474471309058,-13.8055526744189,50.1432361229152,-13.8055526744189,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-1.52736756010088,-1.04383438407051
"lavish/a",-13.0075163700625,3.21551729134141e-302,0.544502694991373,0.0607825559925062,-97.995493055502,212.085365235345,-97.995493055502,-12.910533097217,1.53356942552085e-233,0.655741112595757,0.0000000000182804136222258,-0.937256226445974,0.353248232518038,-24.7375863623402,72.0073034987579,-24.7375863623402,"Positiv",0.375,0.5,"negative",NA,NA,NA,"positive",2,"neutral","None",0.655741112595757,0
"lavishly/r",-14.9343021003619,0,0.872008571846496,0.00644868207834203,-43.653812150648,103.402003425637,-43.653812150648,-14.7258828068887,2.13757239730153e-233,2.16262154650469,0.000340743821690354,-4.24243803549806,0.0000000000282880131193447,-19.3477056661984,61.2275421064742,-19.3477056661984,NA,0.125,0,"positive",NA,NA,NA,"positive",2,"positive","Quadratic",2.16262154650469,1.20919770384218
"lax/a",-14.0065429281134,0,-0.647249140356591,0.085516708316863,-32.573517881149,81.241414886639,-32.573517881149,-13.7200731350315,0,-0.496569656731227,0.228038948283076,-2.81568230834418,0.00000184294613105448,-20.5257755637427,63.5836819015628,-20.5257755637427,NA,0,0,"neutral",NA,NA,NA,"negative",2,"neutral","None",-0.496569656731227,0
"layered/a",-13.9139936917188,2.24882539475113e-186,0.586179416524225,0.52440882740354,-37.943746030697,91.981871185735,-37.943746030697,-13.7644013733619,1.19583641318703e-200,0.974669228358305,0.377384849856951,-2.03874479752815,0.00000375070101304358,-26.6397361921062,75.8116031582899,-26.6397361921062,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.974669228358305,0
"lazily/r",-14.7451960004162,2.78686778528793e-231,-2.34293939242951,0.000000000000000000199433817008714,-48.700692331029,113.495763786399,-48.700692331029,-14.4809960209139,9.20302019615525e-222,-2.53128742767062,0.0000000000000000000270399433280853,-2.41400801985873,0.00000385582641470776,-37.5598438617501,97.6518184975775,-37.5598438617501,NA,0.25,0,"positive",NA,NA,NA,NA,NA,"negative","Quadratic",-2.53128742767062,-1.5265131183575
"lazy/a",-11.5942733722901,0,-0.943687088777948,0.000000000312815085254685,-109.482719807782,235.059818739905,-109.482719807782,-11.5635224530889,2.0853125720856e-250,-0.95894034788375,0.0000000164394945622203,-0.394790160072567,0.560608308657472,-74.031183283172,170.594497340421,-74.031183283172,"Negativ",0,0,"neutral",NA,NA,NA,"negative",2,"negative","Linear",-0.943687088777948,-0.617413962027965
"leaden/a",-14.8526650791874,2.04966291932628e-147,-2.8415742444357,2.91094893106168e-72,-67.7582535925624,151.610886309466,-67.7582535925624,-14.4609303196092,2.29333983251317e-140,-3.42971140898059,8.69871110082977e-74,-4.13283763511451,0.000000000000000159759207116374,-29.9425067271453,82.417144228368,-29.9425067271453,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Quadratic",-3.42971140898059,-2.05013388350564
"leading/a",-15.1617322858463,5.05213803761149e-75,-0.296934167598967,0.178915597607961,-34.013051800346,84.120482725033,-34.013051800346,-14.9714174359703,5.53578962269498e-73,-0.03928515331929,0.860649921338682,-1.94295877161615,0.0000000142490205906925,-17.1872665459093,56.906663865896,-17.1872665459093,NA,0,0,"neutral",NA,NA,NA,"positive",1,"neutral","None",-0.03928515331929,0
"leafy/a",-15.3768317018282,3.12538155994847e-177,-0.127876141170249,0.725609296973174,-14.4827775255539,45.0599341754488,-14.4827775255539,-15.4184848679563,1.66959247566621e-193,-0.0556933044477252,0.904158241477135,0.198463831550792,0.904440215903387,-13.9255195137751,50.3831698016276,-13.9255195137751,NA,0,0.25,"negative",NA,NA,NA,NA,NA,"neutral","None",-0.0556933044477252,0
"lean/a",-12.8093425106649,0,0.358664189329768,0.0811482572565394,-70.7177591435946,157.52989741153,-70.7177591435946,-12.7128849591841,0,0.742619209495731,0.000000522189113600519,-1.66924970046769,0.122638593565041,-30.0534265416429,82.6389838573632,-30.0534265416429,"neutral",0,0.125,"negative",NA,NA,NA,"positive",1,"neutral","None",0.742619209495731,0
"least of all/r",-14.962098403821,2.99337086347402e-222,-1.59255594160755,0.000107969842170958,-20.8822070633898,57.8587932511206,-20.8822070633898,-14.913794969228,4.26853879431795e-217,-1.57945188733973,0.000131013075253339,-0.381458288430749,0.4682114787548,-20.6184270639556,63.7689849019886,-20.6184270639556,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-1.59255594160755,-1.09145916941127
"least/a",-8.25862318776611,4.09962651625639e-296,-0.802876777891507,0.00000000880388993556398,-575.761786747335,1167.61795261901,-575.761786747335,-8.24479114668046,2.31258315622851e-222,-0.801084361139121,0.0000000000146421336410706,-0.146614953264087,0.735469221405462,-436.956039082213,896.444208938503,-436.956039082213,"neutral",0,0,"neutral",NA,NA,NA,"negative",1,"negative","Linear",-0.802876777891507,-0.514541936756937
"leery/a",-14.2235920495728,0,1.14471931357626,0.000053684038478133,-16.5823070498825,49.258993224106,-16.5823070498825,-14.1286888570099,0,1.40060137280944,0.0000405193464163093,-1.09058874770112,0.0846747970864853,-15.0714302644306,52.6749913029386,-15.0714302644306,NA,0,0.625,"negative",NA,NA,NA,"negative",2,"positive","Linear",1.14471931357626,0.908316610163013
"left over/a",-12.9456477788614,6.95068293299047e-102,-0.808290215538843,0.000483814943927017,-25.5776395669232,67.2496582581874,-25.5776395669232,-12.9881273554852,3.17081044266168e-98,-0.836931991355047,0.000262318662192604,0.305667427705298,0.578354057101813,-25.1458059825778,72.823742739233,-25.1458059825778,NA,0.125,0.5,"negative",NA,NA,NA,NA,NA,"negative","Linear",-0.808290215538843,-0.51849684098912
"left-hand/a",-16.7075451201298,0,-0.508916881797969,0.406837247204627,-8.60482436121263,33.3040278467663,-8.60482436121263,-16.8254428328457,0,-0.550665400276964,0.355860526064526,0.954052678799133,0.645669179132726,-8.48296730166095,39.4980653773993,-8.48296730166095,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",-0.550665400276964,0
"left/a",-12.7179384567292,1.48704505757072e-143,-0.610137938001228,0.0000000324310499352122,-40.0142883903702,96.1229559050815,-40.0142883903702,-12.5643133919456,7.25695154116159e-124,-0.361952725511573,0.00000000311244985415894,-1.62546062158301,0.112937495741236,-28.415205278153,79.3625413303834,-28.415205278153,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-0.610137938001228,-0.373732398853909
"left/r",-14.029867628587,2.7074752135805e-187,-1.70525627840174,0.0258702918901628,-26.4361606981897,68.9667005207204,-26.4361606981897,-14.1307221426287,9.82496307846309e-182,-1.68614555149999,0.0217085200317344,0.818565480904768,0.0762651597044349,-24.8850584159282,72.3022476059337,-24.8850584159282,NA,0,0,"neutral",NA,NA,NA,NA,NA,"negative","Linear",-1.70525627840174,-1.17379484370784
"leftover/a",-14.6390248747265,4.19860436739859e-232,-1.12454644892195,0.0000370855034630305,-21.5272905938281,59.1489603119973,-21.5272905938281,-14.538654965294,1.36445008431939e-225,-1.11136077289247,0.0000410594146750356,-0.839220142620546,0.312900230154585,-21.0203563864898,64.572843547057,-21.0203563864898,NA,0.125,0.5,"negative",NA,NA,NA,NA,NA,"negative","Linear",-1.12454644892195,-0.749544688464898
"legally/r",-13.9065015521133,0,0.0378582007693505,0.741423024090355,-18.6936110975377,53.4816013194164,-18.6936110975377,-13.9031405567913,0,0.0472560335562016,0.690535965829919,-0.0556186654398984,0.873203985518551,-18.6805132798977,59.8931573338728,-18.6805132798977,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",0.0472560335562016,0
"legendary/a",-12.6471259054533,1.67268189235769e-96,0.973222629370842,7.2687874802311e-63,-70.7918055700734,157.677990264488,-70.7918055700734,-12.685850357906,4.22686963052295e-85,0.895767237401373,3.87180645624407e-71,0.33081284427048,0.681230469056292,-28.9331672281129,80.3984652303033,-28.9331672281129,NA,0,0.625,"negative",NA,NA,NA,"positive",1,"positive","Linear",0.973222629370842,0.783025989608208
"legible/a",-16.2234009282983,0,-0.347902096299875,0.41755156655194,-10.6108627765841,37.3161046775092,-10.6108627765841,-16.4144164326121,0,-0.448271856874878,0.274403641388042,1.389361155419,0.334470190334963,-10.1613268460981,42.8547844662736,-10.1613268460981,NA,0,0,"neutral",NA,NA,NA,NA,NA,"neutral","None",-0.448271856874878,0
"legitimate/a",-12.9494703690872,7.38694931199397e-263,-0.703924126677677,0.0000000000970743566749093,-35.2388533953008,86.5720859149426,-35.2388533953008,-13.0427946010399,5.08220240580833e-237,-0.72748627088408,0.000000000159979640362462,0.631984144492506,0.422371757370494,-34.3032779780914,91.1386867302602,-34.3032779780914,"Positiv",0,0,"neutral",NA,NA,NA,"positive",1,"negative","Linear",-0.703924126677677,-0.44224993219973
"legitimately/r",-14.3593521094969,0,-0.99784532377791,0.000283023935857824,-21.9769560669902,60.0482912583214,-21.9769560669902,-14.4336404152092,0,-1.02098229599111,0.00017028608918445,0.591112577230177,0.178378558981751,-21.0791812594981,64.6904932930736,-21.0791812594981,NA,0,0,"neutral",NA,NA,NA,"positive",1,"negative","Linear",-0.99784532377791,-0.656980434713644
"leisurely/a",-12.5995406264287,3.54033617560613e-71,0.523495616477088,0.000184448398369963,-167.797204872801,351.688788869943,-167.797204872801,-12.3118406634469,1.48277197412643e-77,1.45904405022248,0.0000000150169227257668,-4.13948713126131,0.00000023689761728483,-46.2608862830248,115.053903340127,-46.2608862830248,NA,0,0.625,"negative",NA,NA,NA,NA,NA,"positive","Quadratic",1.45904405022248,0.799137649114856
"lengthy/a",-11.7580725411533,0,-0.56478908922992,0.000133796374059532,-121.871018166658,259.836415457657,-121.871018166658,-11.5926440225397,0,-0.379434493046406,0.00405210428400925,-1.71439023034786,0.0126450186600307,-38.109528033506,98.7511868410894,-38.109528033506,"neutral",0,0,"neutral",NA,NA,NA,NA,NA,"negative","Quadratic",-0.379434493046406,-0.272367076450522
"lenient/a",-15.4360883948879,4.50253471595334e-243,-0.94336353337984,0.0000224014346101204,-22.2180920981965,60.530563320734,-22.2180920981965,-15.1922178724576,4.29929646218006e-227,-0.812768545590523,0.00393315410462354,-2.24594324964668,0.00121718377836757,-16.8227039870486,56.1775387481745,-16.8227039870486,NA,0.25,0,"positive",NA,NA,NA,"positive",1,"negative","Quadratic",-0.812768545590523,-0.524923456153404
"less/a",-8.66782695781034,0,-0.569197864562605,0.0390122260394407,-944.074621121104,1904.24362136655,-944.074621121104,-8.52454790173246,0,-0.448180341581135,0.0292268098335969,-1.44804713051772,0.030878723049947,-92.721914290732,207.975959355541,-92.721914290732,NA,0.125,0.375,"negative",NA,NA,NA,NA,NA,"negative","Quadratic",-0.448180341581135,-0.312433631394912
"less/r",-9.69800189349177,3.60468967002826e-235,-0.670080744062729,0.00960037607724768,-795.310964022375,1606.71630716909,-795.310964022375,-9.497632530168,3.26962050714962e-162,-0.509250834940489,0.0101741534105775,-2.04183067328636,0.00483051553053039,-52.7528055231101,128.037741820298,-52.7528055231101,"neutral",0.125,0,"positive",NA,NA,NA,"negative",1,"negative","Quadratic",-0.509250834940489,-0.348026824726832
"lesser/a",-11.9631108359075,1.09371974630025e-287,-0.129431527238364,0.480679276532087,-188.73753029954,393.569439723421,-188.73753029954,-11.8883087048301,5.54639002985135e-218,0.0420603300801861,0.800673779058132,-0.973225139434873,0.207885399290355,-34.4123804276375,91.3568916293523,-34.4123804276375,NA,0.375,0.375,"neutral",NA,NA,NA,"negative",1,"neutral","None",0.0420603300801861,0
"let alone/r",-11.662615427521,0,-1.33986798122674,2.1060903818742e-262,-72.578454963894,161.251289052129,-72.578454963894,-11.7866528500321,0,-1.32560608536426,9.20075442756522e-303,0.880822307605017,0.0819121956154166,-37.5598098299478,97.651750433973,-37.5598098299478,NA,0,0.125,"negative",NA,NA,NA,NA,NA,"negative","Linear",-1.33986798122674,-0.906852501885739
"lethal/a",-14.6196733169514,5.19283804837787e-58,0.514667667271732,0.0000000000478807659849607,-89.9837880020884,196.061955128518,-89.9837880020884,-14.4739359395923,2.00903073359183e-55,0.855480167370853,0.00000000000010665627469118,-1.69465152014,0.000000000000686260500110372,-63.1361800050374,148.804490784152,-63.1361800050374,NA,0,0,"neutral",NA,NA,NA,"negative",1,"positive","Quadratic",0.855480167370853,0.447367673324869
"lethargic/a",-14.4228092663287,4.11409198717351e-257,-1.26103979587097,0.0000000086256709687705,-62.735272867863,141.564924860067,-62.735272867863,-14.0541187493463,1.83907827282327e-244,-1.16915471716775,0.000706238771653597,-3.55616629771315,0.0000000000000249664969363177,-31.8648399927547,86.2618107595867,-31.8648399927547,NA,0,0.125,"negative",NA,NA,NA,"negative",1,"negative","Quadratic",-1.16915471716775,-0.732632960498325
"level/a",-15.6305214597469,0,-1.33319303042126,0.120018847758796,-20.1837011703804,56.4617814651018,-20.1837011703804,-15.6420848158002,0,-1.32903787793552,0.120017861004638,0.106651181043376,0.906486081625176,-20.1771976266351,62.8865260273475,-20.1771976266351,"neutral",0.25,0.375,"negative",NA,NA,NA,NA,NA,"neutral","None",-1.32903787793552,0
